event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Lower left,false,1,510.2,20.1,68.62937773065681,false,false,true,true,false
Shot Attempt - Upper right,false,1,73.1,5.9,22.203478532057392,false,true,false,true,false
Shot Attempt - Upper left,true,1,560.8,7.6,61.699244233993625,true,false,false,true,false
Shot Attempt - Blocked,false,1,381.8,15.4,73.48218574704043,false,false,false,false,false
Shot Attempt - Blocked,false,1,422.3,14.9,41.73796652260325,false,false,false,false,true
Shot Attempt - Upper right,false,1,426.9,23.9,56.449337988500034,false,true,false,true,false
Shot Attempt - Upper right,false,1,477.2,14.4,48.012787504183336,false,false,false,false,true
Shot Attempt - Blocked,true,1,560.1,11.2,59.400021306791054,false,false,false,true,false
Shot Attempt - Blocked,false,2,292.1,1.6,-26.56505117707799,false,false,true,false,false
Shot Attempt - Upper left,false,3,202.2,16.8,50.888608746045655,false,false,false,false,false
Shot Attempt - Lower right,false,1,1092.5,13.6,88.73632744834173,false,false,true,false,true
Shot Attempt - Deflected,false,3,72.5,21.6,53.57991277538011,false,false,false,false,false
Shot Attempt - Blocked,false,3,530.5,18.7,43.12212255271464,false,false,false,false,false
Shot Attempt - Upper right,false,2,931.4,14.0,71.30101719581889,false,false,false,false,false
Shot Attempt - Blocked,false,2,935.7,19.9,45,false,false,false,false,false
Shot Attempt - Upper left,false,3,588.7,6.5,57.60015982608068,false,false,true,false,false
Shot Attempt - Upper left,false,1,735.0,17.2,82.29500280116103,false,false,false,false,false
Shot Attempt - Upper right,false,3,629.6,15.4,57.49891945963871,false,false,true,false,false
Shot Attempt - Upper left,false,3,720.2,22.0,55.929488002180385,false,false,false,false,false
Shot Attempt - Upper right,false,2,535.4,17.6,88.69804732742112,false,false,false,false,true
Shot Attempt - Top middle,false,2,540.0,18.0,67.95658232451164,false,false,false,false,false
Shot Attempt - Top middle,false,3,615.3,14.2,59.83499219425874,false,false,false,false,true
Shot Attempt - Bottom middle,false,3,876.1,3.5,85.10090754621224,true,false,false,true,false
Shot Attempt - Bottom middle,true,3,1165.2,32.5,62.61908305950789,false,false,false,false,false
Shot Attempt - Lower right,true,3,1157.3,5.2,-15.592810939266347,true,false,false,false,false
Shot Attempt - Wide right,false,2,834.8,23.7,55.81783358484101,false,false,false,false,false
Shot Attempt - Wide right,false,3,903.7,10.3,45.84252426074041,false,false,false,false,false
Shot Attempt - Wide left,false,2,1107.8,5.6,53.343891584033095,false,false,false,false,true
Shot Attempt - Wide left,false,2,643.1,20.8,61.38954033403479,false,false,false,false,false
Shot Attempt - Wide right,false,3,1180.9,18.4,45.237740459293,false,false,false,false,true
Shot Attempt - Wide left,false,2,332.7,12.0,42.7974018382342,false,false,false,false,true
Shot Attempt - Wide right,false,2,908.0,5.5,55.09750438407528,false,true,true,true,false
Shot Attempt - Wide right,false,2,1034.0,7.1,55.84030545433057,false,false,false,false,false
Shot Attempt - Wide right,false,2,1214.9,17.8,36.44444175658711,false,false,false,false,false
Shot Attempt - Wide right,false,3,496.4,9.5,61.74197038529311,false,false,false,false,false
Shot Attempt - Upper left,false,2,662.1,19.9,55.97438269675366,false,true,false,true,false
Shot Attempt - Lower left,false,3,114.5,4.5,-11.592175410291071,false,false,true,false,false
Shot Attempt - Blocked,false,1,909.5,15.5,87.0262689175199,false,true,false,true,false
Shot Attempt - Lower left,false,1,659.3,18.2,71.76750891929618,false,true,false,true,false
Shot Attempt - Top middle,false,2,989.5,6.7,29.148071845713044,false,false,false,false,false
Shot Attempt - Blocked,false,1,898.0,7.1,53.47114463301483,false,false,false,false,false
Shot Attempt - Top middle,false,2,179.8,4.8,1.363927531602919,false,false,false,false,false
Shot Attempt - Deflected,false,3,44.4,13.1,45.66619997018314,false,false,false,false,false
Shot Attempt - Blocked,false,3,490.6,11.2,63.1991650530454,false,false,false,false,false
Shot Attempt - Blocked,false,3,549.8,22.6,52.431407971172504,false,false,false,false,false
Shot Attempt - Lower left,false,3,875.1,13.4,86.98721249581666,false,true,false,true,false
Shot Attempt - Blocked,false,1,924.0,12.3,51.648645183268904,false,true,false,true,false
Shot Attempt - Over the net,false,1,596.4,10.7,88.92917554521303,false,false,false,false,true
Shot Attempt - Wide right,false,1,1068.3,9.9,51.53213668785244,false,false,false,false,false
Shot Attempt - Upper right,false,3,90.2,10.5,24.904768808095184,false,false,false,false,false
Shot Attempt - Deflected,true,3,429.3,14.0,43.43493091440774,true,false,false,false,false
Shot Attempt - Bottom middle,false,2,1162.9,10.1,36.621327493784435,false,false,false,false,false
Shot Attempt - Upper left,false,1,1047.9,11.9,67.19028889612254,false,false,true,false,true
Shot Attempt - Upper left,false,2,145.2,11.4,87.99044618697886,false,true,true,true,false
Shot Attempt - Lower right,true,2,378.1,1.9,-67.61986494804043,false,false,true,true,false
Shot Attempt - Lower left,false,1,788.8,18.0,81.32682595212023,false,false,false,false,false
Shot Attempt - Upper right,false,1,383.2,13.3,45.6585431775636,false,false,false,false,false
Shot Attempt - Blocked,false,1,639.4,21.4,63.31120003151555,false,false,false,false,false
Shot Attempt - Blocked,false,1,457.5,14.5,69.02024679726489,false,false,false,false,true
Shot Attempt - Lower left,false,1,195.0,12.0,69.55820344158344,false,true,false,true,false
Shot Attempt - Upper right,false,1,211.4,12.7,54.46232220802562,false,false,false,false,true
Shot Attempt - Blocked,false,1,326.6,11.5,47.260501911141276,false,false,true,false,false
Shot Attempt - Upper right,true,1,338.9,11.4,62.969139740157026,false,false,false,false,true
Shot Attempt - Upper left,false,1,1010.8,10.3,73.89869760084159,false,false,false,false,false
Shot Attempt - Lower left,false,1,1028.9,9.5,43.1523897340054,false,false,false,false,false
Shot Attempt - Wide left,false,1,564.6,12.6,44.301305617016524,false,false,false,false,true
Shot Attempt - Wide right,false,2,227.6,10.5,64.4400348281762,false,false,false,false,false
Shot Attempt - Top middle,false,2,252.1,18.4,56.400590277339546,false,false,false,false,false
Shot Attempt - Upper left,false,2,403.5,13.3,42.682937614128676,false,false,false,false,true
Shot Attempt - Blocked,false,1,492.8,13.4,48.25194560036388,false,false,false,false,true
Shot Attempt - Upper left,false,1,235.0,10.8,40.47523152716581,false,false,false,false,false
Shot Attempt - Upper right,false,1,719.2,9.7,57.00229489878371,false,false,false,false,true
Shot Attempt - Upper right,false,3,1115.0,9.1,36.17962044797894,false,true,true,true,false
Shot Attempt - Upper left,false,3,397.8,12.8,36.968343905516264,false,false,false,false,false
Shot Attempt - Bottom middle,false,3,483.4,19.6,61.268765260991884,false,false,false,false,false
Shot Attempt - Blocked,false,2,944.9,9.8,66.96056402009647,false,false,false,false,false
Shot Attempt - Blocked,false,2,588.6,17.6,45.2480321281565,false,false,false,false,false
Shot Attempt - Blocked,false,2,612.3,11.3,72.70755060012232,false,false,false,false,false
Shot Attempt - Top middle,false,2,1177.1,10.9,57.23150092123017,false,false,true,false,false
Shot Attempt - Blocked,false,3,159.4,19.2,57.433235188095644,false,false,false,false,false
Shot Attempt - Lower right,false,3,230.0,4.3,76.2930389959202,false,false,false,false,false
Shot Attempt - Blocked,false,3,515.8,20.6,66.5014343240479,false,true,false,true,false
Shot Attempt - Upper left,false,3,611.7,18.9,52.54942176826327,false,false,false,false,true
Shot Attempt - Blocked,false,3,761.6,13.6,44.35625428582462,false,false,false,false,false
Shot Attempt - Lower right,true,3,776.7,1.5,45,false,false,false,false,false
Shot Attempt - Lower right,false,3,877.3,2.3,-5.710593137499643,false,false,false,false,false
Shot Attempt - Blocked,false,3,278.4,9.2,44.04515874612781,false,false,false,false,true
Shot Attempt - Upper left,false,3,1050.6,18.2,81.73550591534142,false,false,true,false,false
Shot Attempt - Wide right,false,2,773.2,16.7,40.47904210041858,false,false,true,false,false
Shot Attempt - Over the net,false,2,1164.2,10.0,57.804266065286754,true,false,true,true,false
Shot Attempt - Wide left,false,2,803.0,20.7,56.79342968491047,false,false,false,false,false
Shot Attempt - Wide left,false,3,493.0,17.3,64.96247426513493,false,false,false,false,false
Shot Attempt - Wide left,false,3,846.0,13.2,87.39743779750019,false,true,false,true,false
Shot Attempt - Wide left,false,3,1135.2,17.2,62.35402463626132,false,true,true,true,false
Shot Attempt - Blocked,false,2,953.1,19.8,59.397238201944894,false,false,false,false,false
Shot Attempt - Top middle,false,3,337.9,19.5,65.7309554728266,false,false,false,false,false
Shot Attempt - Deflected,false,3,518.9,21.4,57.78670144918675,false,false,false,false,false
Shot Attempt - Lower left,false,3,1106.9,20.4,71.11391263029071,false,false,false,false,true
Shot Attempt - Deflected,false,2,629.8,18.4,85.3141001604973,false,false,false,false,false
Shot Attempt - Upper right,false,2,757.3,11.0,44.20427644726073,false,false,false,false,false
Shot Attempt - Lower left,false,3,288.1,2.4,37.40535663140856,true,false,false,true,false
Shot Attempt - Blocked,false,3,569.5,17.1,83.25082521043035,false,true,false,true,false
Shot Attempt - Blocked,false,3,617.7,15.4,76.32869286780416,false,true,true,true,false
Shot Attempt - Blocked,false,3,625.8,21.4,58.024396300416385,false,false,false,false,false
Shot Attempt - Blocked,false,3,674.2,12.1,35.29334759066029,false,false,false,false,true
Shot Attempt - Bottom middle,false,3,722.5,25.5,69.39030706246794,false,false,false,false,true
Shot Attempt - Upper left,false,3,888.3,14.5,39.198413112353,false,false,false,false,true
Shot Attempt - Top middle,false,3,195.0,22.3,57.42594286542749,false,false,false,false,false
Shot Attempt - Blocked,false,2,572.5,13.8,51.27107744950114,false,false,false,false,false
Shot Attempt - Deflected,false,3,368.3,14.6,65.42233302472343,false,false,false,false,false
Shot Attempt - Blocked,false,1,503.6,18.2,89.05564959642037,false,false,false,false,false
Shot Attempt - Deflected,true,1,1229.4,17.7,88.70540048183572,false,false,false,false,false
Shot Attempt - Deflected,false,2,217.6,15.6,58.44286765683037,false,true,true,true,false
Shot Attempt - Blocked,false,2,1048.0,18.3,52.06672971640108,false,false,false,false,true
Shot Attempt - Blocked,false,3,413.3,16.1,86.78050510314718,false,false,false,false,false
Shot Attempt - Upper right,false,3,999.0,8.1,28.35496178532406,false,false,false,false,false
Shot Attempt - Lower right,false,3,1142.7,23.1,55.00797980144134,false,false,false,false,false
Shot Attempt - Top middle,false,3,392.5,13.3,31.9543629370514,false,false,false,false,false
Shot Attempt - Upper right,false,2,1013.6,23.1,64.58071166109713,true,false,false,true,false
Shot Attempt - Blocked,false,3,454.2,14.7,69.16332463505647,false,false,false,true,false
Shot Attempt - Upper right,false,2,821.3,5.6,21.80140948635181,false,false,false,false,false
Shot Attempt - Upper right,false,2,1006.8,14.5,39.47245984834383,false,false,false,false,false
Shot Attempt - Lower right,false,1,816.9,15.0,83.49104355949744,false,false,false,false,true
Shot Attempt - Lower left,false,1,279.4,15.7,48.04184215661837,false,false,false,false,false
Shot Attempt - Upper right,false,3,115.6,14.8,56.87384910237359,false,false,false,false,true
Shot Attempt - Top middle,false,1,198.0,7.9,73.65182845264876,false,false,false,false,true
Shot Attempt - Upper right,true,1,901.5,6.9,87.51044707800085,false,false,false,false,true
Shot Attempt - Lower left,false,2,79.6,7.3,-10.060689795322972,true,true,false,true,false
Shot Attempt - Upper right,false,2,159.1,11.8,45,false,false,false,false,false
Shot Attempt - Upper left,true,2,246.1,7.6,60.64224645720872,false,false,false,false,false
Shot Attempt - Deflected,false,2,431.5,15.3,62.74467162505693,false,false,false,false,false
Shot Attempt - Lower right,false,2,441.8,17.0,82.15829678489693,false,true,true,true,false
Shot Attempt - Blocked,false,2,534.4,10.6,66.6559890384225,false,false,false,false,false
Shot Attempt - Deflected,false,2,1018.8,19.4,59.72144091497808,false,false,false,false,false
Shot Attempt - Lower left,false,2,1075.4,20.9,64.19546760005288,false,false,false,false,false
Shot Attempt - Top middle,false,3,336.6,19.5,77.11672348673144,false,false,false,false,true
Shot Attempt - Blocked,false,3,422.8,17.8,49.39870535499553,false,false,false,false,false
Shot Attempt - Blocked,false,3,688.6,18.5,77.02889399031463,false,true,true,true,false
Shot Attempt - Upper right,false,3,785.0,24.1,55.478613119527296,false,false,false,false,true
Shot Attempt - Blocked,false,3,901.2,13.7,52.86402479549955,false,false,false,false,true
Shot Attempt - Blocked,false,3,943.4,15.7,63.60247986452388,false,false,false,false,false
Shot Attempt - Lower left,false,1,82.7,6.1,89.06080905426442,false,true,true,true,false
Shot Attempt - Upper right,true,1,99.7,3.7,49.573921259900864,true,false,true,true,false
Shot Attempt - Wide left,false,2,742.1,11.6,53.5490768204187,false,false,false,false,false
Shot Attempt - Wide right,false,3,223.1,16.0,52.8257451664089,false,false,false,false,false
Shot Attempt - Wide left,false,1,348.2,9.3,40.23635830927382,false,true,false,true,false
Shot Attempt - Wide left,false,2,1125.3,17.0,49.32080495498447,false,false,false,false,false
Shot Attempt - Wide left,false,1,373.9,7.7,64.79887635452492,false,false,false,false,true
Shot Attempt - Over the net,false,1,930.2,11.2,57.20046872738079,false,false,false,false,true
Shot Attempt - Wide right,false,2,393.4,10.2,70.65567072787886,false,false,false,false,true
Shot Attempt - Wide right,false,2,525.4,9.0,65.77225468204583,false,false,false,false,true
Shot Attempt - Over the net,false,3,987.1,17.0,88.98900294766959,false,true,true,true,false
Shot Attempt - Wide left,false,3,1051.6,6.4,49.08561677997488,true,false,false,true,false
Shot Attempt - Wide left,false,3,1066.5,8.7,38.884496433714595,false,true,true,true,false
Shot Attempt - Lower left,false,1,969.3,14.0,37.321036192631304,false,false,false,false,false
Shot Attempt - Lower left,false,1,147.0,18.5,39.97853895779815,false,false,false,false,false
Shot Attempt - Upper left,false,2,781.2,20.4,46.70981404414154,false,false,false,true,false
Shot Attempt - Blocked,false,2,800.8,18.6,76.18992290810108,false,false,false,false,false
Shot Attempt - Blocked,false,2,602.2,14.8,49.98241959037582,false,false,false,true,false
Shot Attempt - Top middle,false,3,1201.4,13.6,39.451533706281936,false,false,false,false,false
Shot Attempt - Blocked,false,3,1203.4,12.0,56.72511201516508,true,false,false,true,false
Shot Attempt - Blocked,false,1,1136.1,16.7,82.0644496299112,false,true,true,true,false
Shot Attempt - Deflected,false,3,317.7,21.2,62.30673139111005,false,false,false,false,false
Shot Attempt - Blocked,false,1,621.4,22.0,57.06776895865334,false,true,false,true,false
Shot Attempt - Blocked,false,1,24.3,6.0,64.74683660542613,false,false,false,false,false
Shot Attempt - Bottom middle,false,1,52.7,12.0,61.429301451533405,false,false,false,false,false
Shot Attempt - Blocked,false,1,840.8,7.7,11.976132444203355,true,false,false,true,false
Shot Attempt - Wide right,false,1,74.4,19.6,51.82532646447559,false,false,false,false,false
Shot Attempt - Over the net,false,1,784.3,23.0,59.48176932112478,false,false,false,false,false
Shot Attempt - Over the net,false,2,599.8,11.8,49.059346364799254,false,false,false,false,true
Shot Attempt - Wide right,false,1,365.1,7.7,74.87599269168943,false,false,false,false,false
Shot Attempt - Over the net,false,3,244.0,12.8,34.10127419424714,false,false,false,false,false
Shot Attempt - Top middle,false,3,826.8,11.7,12.528807709151511,false,false,false,false,false
Shot Attempt - Top middle,false,3,1127.5,12.5,3.1798301198642345,false,false,false,false,false
Shot Attempt - Upper right,false,2,153.9,17.5,67.63810620164669,false,false,false,false,false
Shot Attempt - Blocked,false,2,100.9,10.3,48.3664606634298,false,true,true,true,false
Shot Attempt - Top middle,false,2,1141.2,15.3,89.62552311327717,false,true,true,true,false
Shot Attempt - Deflected,false,3,717.1,15.9,45.27414039373322,false,false,false,false,false
Shot Attempt - Blocked,false,3,953.6,11.3,49.98633377123549,false,false,false,false,false
Shot Attempt - Lower left,false,1,765.7,11.4,11.650299437537667,false,false,false,false,false
Shot Attempt - Deflected,false,1,313.7,21.1,65.30262766235619,false,true,false,true,false
Shot Attempt - Lower left,false,1,501.7,12.2,35.41705527646743,false,false,false,false,false
Shot Attempt - Bottom middle,false,1,1095.1,26.8,82.90159571584178,false,false,false,false,false
Shot Attempt - Blocked,false,1,1210.5,8.9,48.42387124493069,false,false,false,false,false
Shot Attempt - Lower right,false,1,1222.8,11.4,37.9716037610504,false,false,false,false,false
Shot Attempt - Lower left,false,2,111.0,5.5,36.86989764584402,false,true,false,true,false
Shot Attempt - Lower right,false,2,445.5,14.3,40.69553103949202,false,true,false,true,false
Shot Attempt - Lower right,false,2,408.2,8.0,87.1014232007183,false,false,true,false,false
Shot Attempt - Blocked,false,2,587.7,4.5,53.67317404787976,false,false,false,false,false
Shot Attempt - Lower left,true,2,877.7,0.9,-83.6598082540901,true,false,true,true,false
Shot Attempt - Blocked,false,2,1000.6,17.4,85.37342929062848,false,false,true,false,false
Shot Attempt - Lower right,false,2,1012.1,14.8,37.800766361632355,false,false,false,false,false
Shot Attempt - Upper left,false,2,1076.6,10.6,86.72951207681643,false,false,false,false,false
Shot Attempt - Top middle,false,3,43.2,3.6,59.62087398863166,false,false,false,false,false
Shot Attempt - Upper right,true,3,336.1,10.0,53.9726266148964,false,false,false,false,true
Shot Attempt - Blocked,false,3,404.4,18.4,55.946731129745054,false,false,false,false,false
Shot Attempt - Upper right,false,3,656.8,21.1,64.93253656193953,false,true,false,true,false
Shot Attempt - Upper left,false,3,1132.5,13.3,28.72613066530436,false,true,false,true,false
Shot Attempt - Upper right,true,3,1141.0,10.0,40.126103577795234,false,false,false,false,false
Shot Attempt - Wide left,false,1,1174.9,9.8,50.27389595735176,false,false,false,false,false
Shot Attempt - Wide right,false,3,510.3,9.6,14.534455080540122,false,false,false,false,false
Shot Attempt - Wide left,false,3,676.7,15.5,52.503087391049604,false,false,false,false,false
Shot Attempt - Wide left,false,3,232.3,12.9,47.69428428985611,false,false,false,true,false
Shot Attempt - Over the net,false,1,606.9,5.4,80.36246188706905,false,true,false,true,false
Shot Attempt - Wide right,false,1,1060.2,5.6,30.173520029644333,false,false,false,false,false
Shot Attempt - Wide right,false,1,1228.9,11.3,67.61986494804043,false,false,false,false,false
Shot Attempt - Wide right,false,2,427.9,5.8,53.9726266148964,true,false,false,true,false
Shot Attempt - Blocked,false,3,484.5,17.7,62.83501494266807,false,false,false,false,true
Shot Attempt - Blocked,false,1,817.8,7.3,72.31560797344225,false,false,false,false,false
Shot Attempt - Deflected,false,2,252.1,18.5,53.58793559647603,false,false,false,true,false
Shot Attempt - Lower right,false,2,451.0,13.6,56.92073853992231,false,false,false,false,false
Shot Attempt - Upper right,false,2,485.0,19.2,66.72105080199731,false,false,false,false,true
Shot Attempt - Upper right,false,2,894.5,4.9,51.14662565964667,false,false,false,false,false
Shot Attempt - Blocked,false,2,918.3,17.8,85.15599962491933,false,false,false,false,false
Shot Attempt - Lower left,false,2,969.9,16.1,35.21759296819271,false,false,false,true,false
Shot Attempt - Bottom middle,false,2,1033.0,3.9,6.911227119024682,false,false,true,false,false
Shot Attempt - Lower right,false,3,94.7,14.4,53.63341982736375,false,false,false,false,false
Shot Attempt - Blocked,false,3,102.9,9.7,84.11401216697173,false,false,false,false,false
Shot Attempt - Blocked,false,3,191.3,9.5,71.95217893122894,false,false,false,false,false
Shot Attempt - Top middle,false,3,596.7,17.4,51.44953470384228,false,false,false,false,true
Shot Attempt - Blocked,false,3,800.2,20.2,73.30075576600638,false,false,false,false,false
Shot Attempt - Blocked,false,3,1175.8,19.9,69.51298580666929,false,false,false,false,false
Shot Attempt - Deflected,false,1,506.8,11.3,63.1991650530454,false,false,false,false,false
Shot Attempt - Blocked,false,3,1120.2,12.8,23.86017519134234,false,false,false,false,false
Shot Attempt - Blocked,false,2,802.5,19.6,51.82532646447559,false,true,false,true,false
Shot Attempt - Deflected,false,1,1226.9,15.5,16.69924423399362,false,false,false,false,false
Shot Attempt - Upper left,false,3,1007.2,6.5,43.63607246839708,false,false,false,false,false
Shot Attempt - Over the net,false,1,1111.3,36.3,58.59272412514306,false,false,false,false,false
Shot Attempt - Lower right,false,2,645.6,15.0,52.16044972689112,false,false,false,false,true
Shot Attempt - Lower right,false,1,529.7,11.6,38.49104355949743,false,false,false,false,false
Shot Attempt - Upper right,false,2,68.8,20.4,46.70981404414154,false,false,false,false,false
Shot Attempt - Blocked,false,3,1054.5,16.3,26.211378017831528,false,false,false,false,false
Shot Attempt - Blocked,false,3,885.1,6.8,63.82471001824007,false,true,false,true,false
Shot Attempt - Upper left,false,2,738.2,15.8,59.688786773318384,false,false,false,false,true
Shot Attempt - Deflected,false,2,780.9,14.5,77.51453250914284,false,false,false,false,false
Shot Attempt - Upper right,false,2,1056.5,16.0,35.766676490722794,false,false,false,false,false
Shot Attempt - Upper right,false,2,1076.1,10.6,66.6559890384225,false,false,false,false,false
Shot Attempt - Upper right,false,3,33.7,14.8,37.72499504211074,false,false,false,false,false
Shot Attempt - Upper left,false,3,192.0,4.6,26.56505117707799,false,false,false,false,false
Shot Attempt - Upper left,true,3,282.4,11.5,35.21759296819271,false,false,false,false,false
Shot Attempt - Lower right,true,1,21.3,10.0,53.61564818416411,false,true,false,true,false
Shot Attempt - Lower left,false,1,116.3,17.2,81.96428928946521,false,true,true,true,false
Shot Attempt - Blocked,false,1,290.4,14.9,87.29208251413381,false,false,false,false,true
Shot Attempt - Bottom middle,false,1,334.8,20.9,66.46765143909899,false,true,false,true,false
Shot Attempt - Lower right,false,1,507.1,3.5,73.14160123226172,true,false,true,true,false
Shot Attempt - Bottom middle,true,1,560.2,12.9,36.28025349376268,false,true,true,true,false
Shot Attempt - Blocked,false,1,759.9,23.4,54.010709546817644,false,true,false,true,false
Shot Attempt - Lower right,true,1,960.2,8.1,34.34609740006151,false,true,true,true,false
Shot Attempt - Blocked,false,1,1018.0,11.8,75.13171864150179,false,false,false,false,false
Shot Attempt - Upper left,false,2,114.6,15.0,53.61564818416411,false,false,true,false,true
Shot Attempt - Top middle,false,2,203.5,13.2,66.6258356349518,false,false,false,false,true
Shot Attempt - Upper right,false,3,1112.4,23.2,57.885169399703265,false,false,false,false,false
Shot Attempt - Upper left,false,3,474.0,13.1,16.69924423399362,false,false,false,false,false
Shot Attempt - Blocked,false,3,769.9,10.7,90,false,true,false,true,false
Shot Attempt - Wide right,false,2,698.2,14.1,39.351752626264734,false,false,false,false,false
Shot Attempt - Over the net,false,3,1049.8,16.6,86.89664067825663,false,false,false,true,false
Shot Attempt - Wide left,false,3,246.6,18.8,68.31422260592875,false,false,true,false,true
Shot Attempt - Wide left,false,1,142.6,14.3,76.55138494831348,false,false,true,false,false
Shot Attempt - Wide left,false,1,1157.6,9.3,73.53998518795996,false,true,true,true,false
Shot Attempt - Blocked,false,3,989.8,16.1,24.410739839492052,false,false,false,false,false
Shot Attempt - Blocked,false,1,292.5,11.4,33.845340261071705,true,false,false,false,false
Shot Attempt - Blocked,false,2,375.3,16.7,69.23903512657911,false,false,false,false,true
Shot Attempt - Blocked,false,2,654.5,16.3,84.70991879462873,false,false,false,false,false
Shot Attempt - Upper right,false,2,1128.6,18.0,68.37952395277662,false,false,false,false,true
Shot Attempt - Upper left,false,3,78.4,5.4,72.58202920779716,false,true,true,true,false
Shot Attempt - Blocked,false,3,197.3,22.4,51.93434890126956,false,false,false,false,false
Shot Attempt - Deflected,false,1,628.6,19.2,52.18053549772016,false,false,false,false,false
Shot Attempt - Blocked,false,2,238.7,10.6,70.52969799053304,false,true,false,true,false
Shot Attempt - Blocked,false,3,497.4,23.8,54.757963441347805,false,false,false,false,false
Shot Attempt - Top middle,false,3,717.5,9.0,79.69515353123397,false,false,false,false,false
Shot Attempt - Blocked,false,3,754.1,9.5,53.13010235415598,false,false,false,false,false
Shot Attempt - Top middle,false,3,775.5,8.9,78.94358701975182,false,true,false,true,false
Shot Attempt - Bottom middle,false,3,917.1,11.7,14.715071650597773,false,false,false,false,false
Shot Attempt - Wide left,false,3,712.3,21.4,54.4294879540193,false,false,false,false,false
Shot Attempt - Blocked,false,3,760.5,19.1,61.76255446183274,false,false,false,false,false
Shot Attempt - Blocked,false,1,48.5,6.0,78.3106308245608,false,false,true,false,false
Shot Attempt - Blocked,false,1,287.3,16.5,40.68397248013438,false,false,false,false,false
Shot Attempt - Wide left,false,1,504.7,16.8,80.70669140060288,false,false,false,false,false
Shot Attempt - Blocked,false,1,555.1,12.0,42.414205657575515,false,false,false,false,false
Shot Attempt - Blocked,false,1,603.7,18.9,58.76521531200765,false,false,false,false,false
Shot Attempt - Deflected,false,1,840.0,20.8,56.309932474020215,false,true,false,true,false
Shot Attempt - Deflected,false,1,842.8,17.7,42.510447078000844,true,false,false,false,false
Shot Attempt - Blocked,false,1,971.5,17.2,59.393592968490516,false,true,true,true,false
Shot Attempt - Blocked,false,2,20.6,12.1,60.13308314848701,false,false,false,true,false
Shot Attempt - Blocked,false,2,84.9,15.0,78.76555599285791,false,false,false,false,false
Shot Attempt - Over the net,false,2,258.2,7.8,56.52372170389734,false,true,true,true,false
Shot Attempt - Wide left,false,2,328.8,10.8,40.91438322002512,true,false,false,true,false
Shot Attempt - Blocked,false,2,464.9,15.5,48.071462117070396,false,false,true,false,false
Shot Attempt - Wide right,false,2,681.7,13.5,44.028978068920836,false,false,false,false,false
Shot Attempt - Blocked,false,3,16.4,20.0,57.3908566606809,false,false,false,false,false
Shot Attempt - Blocked,false,3,110.3,11.6,78.3952376436212,false,false,false,false,false
Shot Attempt - Blocked,false,3,138.7,13.6,85.79464299829141,false,false,true,false,true
Shot Attempt - Deflected,false,3,175.8,13.7,74.52136183458164,false,false,false,false,false
Shot Attempt - Blocked,false,3,433.8,11.2,70.73473569081999,false,false,false,false,false
Shot Attempt - Blocked,false,3,464.5,6.7,29.148071845713044,false,false,true,false,false
Shot Attempt - Blocked,false,3,504.4,15.8,57.47046172166889,false,false,false,false,false
Shot Attempt - Blocked,false,3,699.6,22.8,59.57421619803874,false,false,false,false,false
Shot Attempt - Upper left,true,3,723.4,8.0,77.70473357700186,false,false,false,false,false
Shot Attempt - Wide left,false,3,1050.2,11.7,87.06432655357884,false,false,true,false,true
Shot Attempt - Wide right,false,3,1127.0,14.7,51.14662565964668,false,false,false,false,false
Shot Attempt - Blocked,false,3,1153.6,13.3,42.682937614128676,false,true,true,true,false
Shot Attempt - Blocked,false,3,1187.1,17.5,59.327674217664885,false,true,true,true,false
Shot Attempt - Over the net,false,1,932.7,12.5,37.874983651098205,false,false,false,false,false
Shot Attempt - Blocked,false,2,435.1,10.9,70.38212059188172,false,false,false,false,false
Shot Attempt - Blocked,false,2,896.8,12.4,41.09145570554055,false,false,false,false,true
Shot Attempt - Wide left,false,3,106.0,5.2,71.56505117707799,false,false,false,false,true
Shot Attempt - Wide left,false,3,652.7,10.9,42.197548480133214,false,true,false,true,false
Shot Attempt - Lower right,false,1,813.9,1.8,-54.46232220802561,false,false,true,false,false
Shot Attempt - Bottom middle,false,1,1175.7,5.3,66.37062226934319,false,false,false,false,true
Shot Attempt - Top middle,false,3,623.1,21.8,57.9946167919165,false,false,false,false,false
Shot Attempt - Lower left,false,3,153.5,21.5,49.830419958289944,false,false,false,false,false
Shot Attempt - Upper left,false,1,1159.9,9.4,32.9386905429555,false,false,false,false,false
Shot Attempt - Lower left,false,1,825.6,7.9,27.299572211332805,false,false,true,false,false
Shot Attempt - Upper left,false,1,1020.4,12.1,56.99689930792358,false,false,false,false,false
Shot Attempt - Upper left,false,1,441.2,17.1,86.65318135825979,false,false,false,false,true
Shot Attempt - Lower left,false,1,588.3,22.5,52.101271725514735,false,false,false,false,false
Shot Attempt - Upper right,false,2,198.5,12.2,68.82426058289542,false,false,false,false,false
Shot Attempt - Lower left,false,2,327.0,10.7,66.8734796112512,false,false,false,false,true
Shot Attempt - Lower left,false,2,598.6,13.5,26.350461245948594,false,false,false,false,false
Shot Attempt - Upper right,false,2,830.1,9.5,65.65891006330749,false,false,false,false,true
Shot Attempt - Upper left,false,2,987.2,12.9,72.13513962207688,false,false,false,false,false
Shot Attempt - Lower left,false,2,1111.7,14.9,17.87869659584134,false,false,false,false,true
